seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr11	44586140	44586174	35	*	X0348	3732	44587141	44641315	54175	+	966	upstream	966	CD82
chr11	44586760	44586872	113	*	X0349	3732	44587141	44641315	54175	+	268	upstream	268	CD82
chr11	46142848	46142905	58	*	X0354	51317	45950870	46142985	192116	-	0	inside	79	PHF21A
chr11	46638623	46638742	120	*	X0356	283254	46624856	46638777	13922	-	0	inside	34	HARBI1
chr11	46638623	46638742	120	*	X0356	9776	46638826	46697568	58743	+	83	upstream	83	ATG13
chr11	46721909	46722262	354	*	X0357	392	46698625	46722215	23591	-	0	overlapStart	0	ARHGAP1
chr11	46721909	46722262	354	*	X0357	79797	46722317	46727466	5150	+	54	upstream	54	ZNF408
chr11	47448134	47448229	96	*	X0359	5702	47440320	47448024	7705	-	109	upstream	109	PSMC3
chr11	47574418	47574537	120	*	X0361	10658	47487489	47574792	87304	-	0	inside	254	CELF1
chr11	57424931	57425040	110	*	X0365	10978	57425216	57429337	4122	+	175	upstream	175	CLP1
chr11	57435705	57435854	150	*	X0366	25921	57435474	57468659	33186	+	0	inside	230	ZDHHC5
chr11	57479594	57479683	90	*	X0368	100528016	57479995	57586652	106658	+	311	upstream	311	TMX2-CTNND1
chr11	57479594	57479683	90	*	X0368	219541	57471182	57479673	8492	-	0	overlapStart	0	MED19
chr11	57479594	57479683	90	*	X0368	51075	57479995	57508445	28451	+	311	upstream	311	TMX2
chr11	58346426	58346469	44	*	X0369	386607	58346587	58393205	46619	+	117	upstream	117	ZFP91-CNTF
chr11	58346426	58346469	44	*	X0369	80829	58346587	58389023	42437	+	117	upstream	117	ZFP91
chr11	58346426	58346469	44	*	X0369	9404	58294344	58345693	51350	-	732	upstream	732	LPXN
chr11	58346607	58346799	193	*	X0370	386607	58346587	58393205	46619	+	0	inside	19	ZFP91-CNTF
chr11	58346607	58346799	193	*	X0370	80829	58346587	58389023	42437	+	0	inside	19	ZFP91
chr11	58346607	58346799	193	*	X0370	9404	58294344	58345693	51350	-	913	upstream	913	LPXN
chr11	59436476	59436482	7	*	X0371	219988	59404192	59436511	32320	-	0	inside	28	PATL1
chr11	59578078	59578082	5	*	X0372	54948	59573608	59578345	4738	-	0	inside	262	MRPL16
chr11	60928578	60928673	96	*	X0373	55048	60897728	60928916	31189	-	0	inside	242	VPS37C
chr11	60928893	60928997	105	*	X0374	55048	60897728	60928916	31189	-	0	overlapStart	0	VPS37C
chr11	60929328	60929341	14	*	X0375	55048	60897728	60928916	31189	-	411	upstream	411	VPS37C
chr11	61197208	61197334	127	*	X0376	54949	61197597	61214239	16643	+	262	upstream	262	SDHAF2
chr11	61197208	61197334	127	*	X0376	79869	61170120	61197464	27345	-	0	inside	129	CPSF7
chr11	61197350	61197484	135	*	X0377	54949	61197597	61214239	16643	+	112	upstream	112	SDHAF2
chr11	61197350	61197484	135	*	X0377	79869	61170120	61197464	27345	-	0	overlapStart	0	CPSF7
chr11	62380251	62380370	120	*	X0390	256364	62369691	62380237	10547	-	13	upstream	13	EML3
chr11	62380251	62380370	120	*	X0390	6094	62380213	62382592	2380	+	0	inside	37	ROM1
chr11	62380596	62380640	45	*	X0391	256364	62369691	62380237	10547	-	358	upstream	358	EML3
chr11	62389219	62389353	135	*	X0392	26229	62382768	62389647	6880	-	0	inside	293	B3GAT3
chr11	62389414	62389518	105	*	X0393	26229	62382768	62389647	6880	-	0	inside	128	B3GAT3
chr11	62389699	62389803	105	*	X0394	26229	62382768	62389647	6880	-	51	upstream	51	B3GAT3
chr11	62439364	62439427	64	*	X0395	79081	62430289	62439241	8953	-	122	upstream	122	LBHD1
chr11	62439364	62439427	64	*	X0395	790955	62439126	62441162	2037	+	0	inside	237	UQCC3
chr11	62473851	62473948	98	*	X0396	2785	62475066	62476678	1613	+	1117	upstream	1117	GNG3
chr11	62476934	62477053	120	*	X0397	26580	62457734	62477091	19358	-	0	inside	37	BSCL2
chr11	62521266	62521430	165	*	X0398	79842	62518435	62521656	3222	-	0	inside	225	ZBTB3
chr11	62528982	62529084	103	*	X0399	5436	62529011	62534187	5177	+	0	overlapStart	0	POLR2G
chr11	62538820	62538939	120	*	X0400	10629	62538775	62554813	16039	+	0	inside	44	TAF6L
chr11	62572716	62572784	69	*	X0401	10482	62559598	62572964	13367	-	0	inside	179	NXF1
chr11	62599239	62599373	135	*	X0403	6811	62574332	62599563	25232	-	0	inside	189	STX5
chr11	62599494	62599658	165	*	X0404	6811	62574332	62599563	25232	-	0	overlapStart	0	STX5
chr11	63381682	63381786	105	*	X0408	11145	63341944	63381941	39998	-	0	inside	154	PLAAT3
chr11	63439312	63439340	29	*	X0409	25923	63396437	63439444	43008	-	0	inside	103	ATL3
chr11	63448970	63449089	120	*	X0411	10313	63448922	63527363	78442	+	0	inside	47	RTN3
chr11	63706447	63706495	49	*	X0412	79829	63706442	63724446	18005	+	0	inside	4	NAA40
chr11	64008606	64008935	330	*	X0413	2286	64008413	64011607	3195	+	0	inside	192	FKBP2
chr11	64051968	64052102	135	*	X0416	56834	64051811	64056972	5162	+	0	inside	156	GPR137
chr11	64051968	64052102	135	*	X0416	572	64037300	64052176	14877	-	0	inside	73	BAD
chr11	64052178	64052297	120	*	X0417	572	64037300	64052176	14877	-	1	upstream	1	BAD
chr11	64052870	64053019	150	*	X0418	572	64037300	64052176	14877	-	693	upstream	693	BAD
chr11	64072493	64072627	135	*	X0419	2101	64073044	64084210	11167	+	416	upstream	416	ESRRA
chr11	64072697	64072764	68	*	X0420	2101	64073044	64084210	11167	+	279	upstream	279	ESRRA
chr11	64073306	64073377	72	*	X0421	2101	64073044	64084210	11167	+	0	inside	261	ESRRA
chr11	64085810	64085839	30	*	X0424	25824	64085560	64089295	3736	+	0	inside	249	PRDX5
chr11	64085810	64085839	30	*	X0424	51504	64084165	64085033	869	-	776	upstream	776	TRMT112
chr11	64125609	64125716	108	*	X0425	8986	64126625	64139687	13063	+	908	upstream	908	RPS6KA4
chr11	64546041	64546130	90	*	X0428	7536	64532076	64546316	14241	-	0	inside	185	SF1
chr11	64546236	64546385	150	*	X0429	7536	64532076	64546316	14241	-	0	overlapStart	0	SF1
chr11	64546611	64546677	67	*	X0430	7536	64532076	64546316	14241	-	294	upstream	294	SF1
chr11	64570761	64570815	55	*	X0431	5871	64556609	64570713	14105	-	47	upstream	47	MAP4K2
chr11	64691872	64691961	90	*	X0433	5526	64692143	64701950	9808	+	181	upstream	181	PPP2R5B
chr11	64808589	64808693	105	*	X0436	29901	64808376	64812300	3925	+	0	inside	212	SAC3D1
chr11	64885198	64885223	26	*	X0437	741	64883875	64885170	1296	-	27	upstream	27	ZNHIT2
chr11	64948724	64948843	120	*	X0438	823	64948686	64979477	30792	+	0	inside	37	CAPN1
chr11	64948972	64949181	210	*	X0439	823	64948686	64979477	30792	+	0	inside	285	CAPN1
chr11	65082336	65082337	2	*	X0441	10435	65082289	65089900	7612	+	0	inside	46	CDC42EP2
chr11	65082406	65082586	181	*	X0442	10435	65082289	65089900	7612	+	0	inside	116	CDC42EP2
chr11	65101430	65101506	77	*	X0443	5977	65101225	65120451	19227	+	0	inside	204	DPF2
chr11	65122255	65122283	29	*	X0444	220359	65122282	65125082	2801	+	0	overlapStart	0	TIGD3
chr11	65292550	65292552	3	*	X0447	57410	65292548	65306182	13635	+	0	inside	1	SCYL1
chr11	65292627	65292671	45	*	X0448	57410	65292548	65306182	13635	+	0	inside	78	SCYL1
chr11	65339802	65339879	78	*	X0451	23625	65339820	65341669	1850	+	0	overlapStart	0	FAM89B
chr11	65339802	65339879	78	*	X0451	254100	65336691	65337884	1194	-	1917	upstream	1917	ZNRD2-AS1
chr11	65343319	65343366	48	*	X0452	254102	65343509	65360116	16608	+	142	upstream	142	EHBP1L1
chr11	65479745	65479864	120	*	X0455	10524	65479473	65487077	7605	+	0	inside	271	KAT5
chr11	65656069	65656158	90	*	X0457	11007	65657875	65659106	1232	+	1716	upstream	1716	CCDC85B
chr11	65656069	65656158	90	*	X0457	9158	65651211	65656010	4800	-	58	upstream	58	FIBP
chr11	65686820	65686854	35	*	X0458	10589	65686728	65689048	2321	+	0	inside	91	DRAP1
chr11	65686820	65686854	35	*	X0458	83638	65684283	65686531	2249	-	288	upstream	288	C11orf68
chr11	65686870	65686959	90	*	X0459	10589	65686728	65689048	2321	+	0	inside	141	DRAP1
chr11	65686870	65686959	90	*	X0459	83638	65684283	65686531	2249	-	338	upstream	338	C11orf68
chr11	65687050	65687131	82	*	X0460	83638	65684283	65686531	2249	-	518	upstream	518	C11orf68
chr11	66035147	66035188	42	*	X0462	81876	66036056	66044963	8908	+	867	upstream	867	RAB1B
chr11	66036179	66036256	78	*	X0463	81876	66036056	66044963	8908	+	0	inside	122	RAB1B
chr11	66056489	66056593	105	*	X0464	10897	66052051	66056638	4588	-	0	inside	44	YIF1A
chr11	66115074	66115099	26	*	X0468	11041	66112843	66115161	2319	-	0	inside	61	B4GAT1
chr11	66115228	66115313	86	*	X0469	11041	66112843	66115161	2319	-	66	upstream	66	B4GAT1
chr11	66234096	66234118	23	*	X0471	246330	66233798	66244808	11011	+	0	inside	297	PELI3
chr11	66383769	66383835	67	*	X0474	100526737	66384053	66413944	29892	+	217	upstream	217	RBM14-RBM4
chr11	66383769	66383835	67	*	X0474	10432	66384053	66397397	13345	+	217	upstream	217	RBM14
chr11	66445216	66445225	10	*	X0475	83759	66432470	66445275	12806	-	0	inside	49	RBM4B
chr11	66512307	66512398	92	*	X0476	79703	66512207	66610987	98781	+	0	inside	99	C11orf80
chr11	66610825	66610899	75	*	X0477	9986	66610883	66614003	3121	+	0	overlapStart	0	RCE1
chr11	66623932	66624039	108	*	X0478	78999	66624876	66627946	3071	+	836	upstream	836	LRFN4
chr11	66725649	66725661	13	*	X0479	5091	66615997	66725847	109851	-	0	inside	185	PC
chr11	66886215	66886323	109	*	X0480	22992	66886740	67025550	138811	+	416	upstream	416	KDM2A
chr11	66886694	66886767	74	*	X0481	22992	66886740	67025550	138811	+	0	overlapStart	0	KDM2A
chr11	67070644	67070660	17	*	X0483	54961	67070919	67080078	9160	+	258	upstream	258	SSH3
chr11	67121280	67121289	10	*	X0484	57804	67118236	67121067	2832	-	212	upstream	212	POLD4
chr11	67121393	67121428	36	*	X0485	57804	67118236	67121067	2832	-	325	upstream	325	POLD4
chr11	67236946	67236958	13	*	X0489	80194	67231819	67236748	4930	-	197	upstream	197	TMEM134
chr11	67250369	67250396	28	*	X0490	9049	67250505	67258579	8075	+	108	upstream	108	AIP
chr11	67272740	67272919	180	*	X0491	9600	67259239	67272843	13605	-	0	overlapStart	0	PITPNM1
chr11	67276070	67276204	135	*	X0492	10263	67273961	67276199	2239	-	0	overlapStart	0	CDK2AP2
chr11	67397474	67397663	190	*	X0493	254552	67395409	67397408	2000	-	65	upstream	65	NUDT8
chr11	67397907	67398302	396	*	X0494	254552	67395409	67397408	2000	-	498	upstream	498	NUDT8
chr11	67573006	67573323	318	*	X0495	645332	67559238	67572807	13570	-	198	upstream	198	FAM86C2P
chr11	67573542	67573676	135	*	X0496	645332	67559238	67572807	13570	-	734	upstream	734	FAM86C2P
chr11	67797809	67797848	40	*	X0497	4728	67798084	67804114	6031	+	235	upstream	235	NDUFS8
chr11	68227685	68227774	90	*	X0498	55291	68228186	68382801	154616	+	411	upstream	411	PPP6R3
chr11	68228089	68228253	165	*	X0499	55291	68228186	68382801	154616	+	0	overlapStart	0	PPP6R3
chr11	68228269	68228346	78	*	X0500	55291	68228186	68382801	154616	+	0	inside	82	PPP6R3
chr11	68518971	68519024	54	*	X0501	9633	68474908	68518988	44081	-	0	overlapStart	0	TESMIN
chr11	69454209	69454213	5	*	X0503	595	69455873	69469242	13370	+	1659	upstream	1659	CCND1
chr11	70244561	70244665	105	*	X0504	2017	70244612	70282690	38079	+	0	overlapStart	0	CTTN
chr11	71164247	71164330	84	*	X0505	55191	71164217	71212581	48365	+	0	inside	29	NADSYN1
chr11	71497721	71497812	92	*	X0506	55199	71498557	71512280	13724	+	744	upstream	744	FAM86C1
chr11	71498141	71498446	306	*	X0507	55199	71498557	71512280	13724	+	110	upstream	110	FAM86C1
chr11	71640125	71640172	48	*	X0508	100133315	71576555	71639493	62939	-	631	upstream	631	LOC100133315
chr11	71814267	71814401	135	*	X0509	55004	71808338	71814433	6096	-	0	inside	31	LAMTOR1
chr11	71934087	71934136	50	*	X0510	3636	71935882	71950188	14307	+	1745	upstream	1745	INPPL1
chr11	71934872	71934976	105	*	X0511	3636	71935882	71950188	14307	+	905	upstream	905	INPPL1
chr11	71935142	71935187	46	*	X0512	3636	71935882	71950188	14307	+	694	upstream	694	INPPL1
chr11	72853327	72853370	44	*	X0515	9873	72547790	72853143	305354	-	183	upstream	183	FCHSD2
chr11	73018567	73018583	17	*	X0516	9828	73019663	73080425	60763	+	1079	upstream	1079	ARHGEF17
chr11	73018780	73018905	126	*	X0517	9828	73019663	73080425	60763	+	757	upstream	757	ARHGEF17
chr11	73019146	73019214	69	*	X0518	9828	73019663	73080425	60763	+	448	upstream	448	ARHGEF17
chr11	73309449	73309538	90	*	X0519	23201	73117028	73309228	192201	-	220	upstream	220	FAM168A
chr11	73472510	73472641	132	*	X0520	5870	73386683	73472201	85519	-	308	upstream	308	RAB6A
chr11	74109329	74109345	17	*	X0522	283209	74041361	74109502	68142	-	0	inside	156	PGM2L1
chr11	74109423	74109587	165	*	X0523	283209	74041361	74109502	68142	-	0	overlapStart	0	PGM2L1
chr11	75525857	75525961	105	*	X0525	7405	75526212	75855282	329071	+	250	upstream	250	UVRAG
chr11	76091974	76092171	198	*	X0526	5612	76061004	76091880	30877	-	93	upstream	93	THAP12
chr11	76571573	76571607	35	*	X0529	55331	76571917	76734850	162934	+	309	upstream	309	ACER3
chr11	77532163	77532238	76	*	X0531	28971	77532197	77629464	97268	+	0	overlapStart	0	AAMDC
chr11	77532163	77532238	76	*	X0531	51773	77377274	77531880	154607	-	282	upstream	282	RSF1
chr11	77705737	77705856	120	*	X0532	92105	77589766	77705717	115952	-	19	upstream	19	INTS4
chr11	77705947	77706141	195	*	X0533	92105	77589766	77705717	115952	-	229	upstream	229	INTS4
chr11	82611451	82611470	20	*	X0534	220042	82612737	82669319	56583	+	1266	upstream	1266	DDIAS
chr11	82611451	82611470	20	*	X0534	5547	82535409	82611557	76149	-	0	inside	86	PRCP
chr11	86666681	86666684	4	*	X0537	100506368	86666663	86711989	45327	+	0	inside	17	FZD4-DT
chr11	86666681	86666684	4	*	X0537	8322	86656717	86666440	9724	-	240	upstream	240	FZD4
chr11	93517301	93517376	76	*	X0538	9440	93517405	93546496	29092	+	28	upstream	28	MED17
chr11	95522546	95522561	16	*	X0539	9702	95523625	95565857	42233	+	1063	upstream	1063	CEP57
chr11	95522652	95522876	225	*	X0540	143684	95502106	95522954	20849	-	0	inside	77	FAM76B
chr11	95522652	95522876	225	*	X0540	9702	95523625	95565857	42233	+	748	upstream	748	CEP57
chr11	96122839	96122943	105	*	X0541	79780	96085929	96123083	37155	-	0	inside	139	CCDC82
chr11	96122839	96122943	105	*	X0541	8690	96123158	96126727	3570	+	214	upstream	214	JRKL
chr11	102980203	102980307	105	*	X0542	79659	102980160	103350591	370432	+	0	inside	42	DYNC2H1
chr11	105892953	105892968	16	*	X0543	84437	105878629	105892954	14326	-	0	overlapStart	0	MSANTD4
chr11	105948321	105948397	77	*	X0544	143879	105921825	105948465	26641	-	0	inside	67	KBTBD3
chr11	105948321	105948397	77	*	X0544	60496	105948292	105969419	21128	+	0	inside	28	AASDHPPT
chr11	108093550	108093601	52	*	X0545	472	108093559	108239826	146268	+	0	overlapStart	0	ATM
chr11	108093550	108093601	52	*	X0545	4863	108028119	108093365	65247	-	184	upstream	184	NPAT
chr11	109963365	109963454	90	*	X0546	85463	109963926	110042566	78641	+	471	upstream	471	ZC3H12C
chr11	109963694	109963829	136	*	X0547	85463	109963926	110042566	78641	+	96	upstream	96	ZC3H12C
chr11	109964010	109964037	28	*	X0548	85463	109963926	110042566	78641	+	0	inside	83	ZC3H12C
chr11	111637029	111637103	75	*	X0549	5519	111597632	111637169	39538	-	0	inside	65	PPP2R1B
chr11	111637126	111637170	45	*	X0550	5519	111597632	111637169	39538	-	0	overlapStart	0	PPP2R1B
chr11	111797993	111798073	81	*	X0551	85458	111797868	111893307	95440	+	0	inside	124	DIXDC1
chr11	113185261	113185291	31	*	X0552	54970	113185251	113244018	58768	+	0	inside	9	TTC12
chr11	113746078	113746141	64	*	X0553	57646	113668597	113746256	77660	-	0	inside	114	USP28
chr11	113746180	113746188	9	*	X0554	57646	113668597	113746256	77660	-	0	inside	67	USP28
chr11	117014987	117015106	120	*	X0555	5049	117015000	117048889	33890	+	0	overlapStart	0	PAFAH1B2
chr11	117015150	117015151	2	*	X0556	5049	117015000	117048889	33890	+	0	inside	149	PAFAH1B2
chr11	118901491	118901537	47	*	X0558	2542	118895061	118901616	6556	-	0	inside	78	SLC37A4
chr11	118927643	118927815	173	*	X0559	10525	118914896	118927925	13030	-	0	inside	109	HYOU1
chr11	119076607	119076668	62	*	X0560	867	119076986	119178859	101874	+	317	upstream	317	CBL
chr11	120206957	120206985	29	*	X0562	23365	120207618	120360645	153028	+	632	upstream	632	ARHGEF12
chr11	121163521	121163563	43	*	X0563	6309	121163388	121184119	20732	+	0	inside	132	SC5D
chr11	122933084	122933263	180	*	X0567	3312	122928200	122933186	4987	-	0	overlapStart	0	HSPA8
chr11	122933309	122933428	120	*	X0568	3312	122928200	122933186	4987	-	122	upstream	122	HSPA8
chr11	124824032	124824122	91	*	X0569	80071	124824017	124911385	87369	+	0	inside	14	CCDC15
chr11	124981391	124981431	41	*	X0570	219854	124964266	124981659	17394	-	0	inside	227	TMEM218
chr11	125932959	125933033	75	*	X0571	50937	125826713	125933187	106475	-	0	inside	153	CDON
chr11	125933139	125933254	116	*	X0572	50937	125826713	125933187	106475	-	0	overlapStart	0	CDON
chr11	129872276	129872470	195	*	X0573	440072	129872519	129875381	2863	+	48	upstream	48	LINC00167
chr11	129872276	129872470	195	*	X0573	56980	129769601	129872730	103130	-	0	inside	259	PRDM10
chr11	129939721	129939777	57	*	X0574	334	129939716	130014706	74991	+	0	inside	4	APLP2
chr11	130184716	130184720	5	*	X0575	29068	130096574	130184607	88034	-	108	upstream	108	ZBTB44
chr11	130184949	130184963	15	*	X0576	29068	130096574	130184607	88034	-	341	upstream	341	ZBTB44
chr10	977952	978009	58	*	X0577	23185	852854	977645	124792	-	306	upstream	306	LARP4B
chr10	1094763	1094773	11	*	X0578	22884	1095478	1178237	82760	+	704	upstream	704	WDR37
chr10	1095344	1095418	75	*	X0579	22884	1095478	1178237	82760	+	59	upstream	59	WDR37
chr10	3827386	3827452	67	*	X0580	1316	3818188	3827473	9286	-	0	inside	20	KLF6
chr10	3827791	3827794	4	*	X0581	1316	3818188	3827473	9286	-	317	upstream	317	KLF6
chr10	5726682	5726786	105	*	X0582	54906	5726801	5805703	78903	+	14	upstream	14	TASOR2
chr10	5855379	5855558	180	*	X0583	2665	5807186	5855512	48327	-	0	overlapStart	0	GDI2
chr10	12085281	12085415	135	*	X0584	26019	11962021	12085169	123149	-	111	upstream	111	UPF2
chr10	15001501	15001650	150	*	X0585	644890	15001438	15014850	13413	+	0	inside	62	MEIG1
chr10	15210393	15210542	150	*	X0586	9397	15147771	15210695	62925	-	0	inside	152	NMT2
chr10	16859746	16859835	90	*	X0587	6251	16632617	16859453	226837	-	292	upstream	292	RSU1
chr10	16859244	16859325	82	*	X0588	6251	16632617	16859453	226837	-	0	inside	127	RSU1
chr10	18948246	18948365	120	*	X0589	221079	18948313	18966940	18628	+	0	overlapStart	0	ARL5B
chr10	21822693	21822902	210	*	X0590	8028	21823101	22032559	209459	+	198	upstream	198	MLLT10
chr10	21823143	21823187	45	*	X0591	8028	21823101	22032559	209459	+	0	inside	41	MLLT10
chr10	21823334	21823343	10	*	X0592	8028	21823101	22032559	209459	+	0	inside	232	MLLT10
chr10	22292576	22292646	71	*	X0593	64215	22045477	22292650	247174	-	0	inside	3	DNAJC1
chr10	23728378	23728404	27	*	X0594	220213	23728198	23731310	3113	+	0	inside	179	OTUD1
chr10	25013537	25013606	70	*	X0595	57584	24872538	25012597	140060	-	939	upstream	939	ARHGAP21
chr10	25013622	25013682	61	*	X0596	57584	24872538	25012597	140060	-	1024	upstream	1024	ARHGAP21
chr10	25013839	25013845	7	*	X0597	57584	24872538	25012597	140060	-	1241	upstream	1241	ARHGAP21
chr10	25351609	25351718	110	*	X0598	219670	25270908	25351208	80301	-	400	upstream	400	ENKUR
chr10	27149802	27149981	180	*	X0599	10006	27035525	27150016	114492	-	0	inside	34	ABI1
chr10	28821981	28822070	90	*	X0600	220906	28808846	28821460	12615	-	520	upstream	520	WAC-AS1
chr10	28822086	28822190	105	*	X0601	220906	28808846	28821460	12615	-	625	upstream	625	WAC-AS1
chr10	28822202	28822261	60	*	X0602	220906	28808846	28821460	12615	-	741	upstream	741	WAC-AS1
chr10	31321246	31321455	210	*	X0603	220929	31133565	31320866	187302	-	379	upstream	379	ZNF438
chr10	35415555	35415674	120	*	X0606	1390	35415769	35501886	86118	+	94	upstream	94	CREM
chr10	35415866	35415955	90	*	X0607	1390	35415769	35501886	86118	+	0	inside	96	CREM
chr10	38265313	38265548	236	*	X0608	219749	38238795	38265453	26659	-	0	overlapStart	0	ZNF25
chr10	38299720	38299724	5	*	X0609	7581	38299578	38354026	54449	+	0	inside	141	ZNF33A
chr10	38299785	38299914	130	*	X0610	7581	38299578	38354026	54449	+	0	inside	206	ZNF33A
chr10	38691587	38691634	48	*	X0611	285961	38671998	38691780	19783	-	0	inside	145	SEPTIN7P9
chr10	49514404	49514493	90	*	X0613	5599	49514786	49643183	128398	+	292	upstream	292	MAPK8
chr10	51565308	51565366	59	*	X0614	8031	51565108	51590734	25627	+	0	inside	199	NCOA4
chr10	60027892	60027951	60	*	X0618	253430	59951278	60027694	76417	-	197	upstream	197	IPMK
chr10	60027892	60027951	60	*	X0618	55847	60028862	60049019	20158	+	910	upstream	910	CISD1
chr10	60028676	60028689	14	*	X0619	253430	59951278	60027694	76417	-	981	upstream	981	IPMK
chr10	60028676	60028689	14	*	X0619	55847	60028862	60049019	20158	+	172	upstream	172	CISD1
chr10	60145030	60145119	90	*	X0620	7019	60144903	60158990	14088	+	0	inside	126	TFAM
chr10	64028647	64028751	105	*	X0622	219790	63942794	64028466	85673	-	180	upstream	180	RTKN2
